zao,zhong,wan,times,label
3.0,19.5,11.75,10,0
8.5,12.5,12.17,11,0
5.25,17.96,7.87,13,0
6.88,14.7,6.17,11,0
8.5,19.36,13.0,9,0
5.75,14.19,8.75,11,0
7.5,19.02,22.7,9,0
0.0,13.4,14.68,9,0
0.0,12.14,13.5,8,0
0.0,14.47,12.0,8,0
8.83,12.8,18.33,11,0
6.2,16.0,16.0,9,0
5.05,15.07,13.76,11,0
0.0,20.1,10.83,7,0
5.75,11.6,14.27,9,0
5.22,11.06,18.7,14,0
12.0,11.9,12.83,8,0
4.0,17.67,13.33,11,0
0.0,14.56,14.53,8,0
0.0,13.6,13.0,7,0
3.0,12.56,10.38,13,0
7.35,16.05,16.7,14,0
4.0,11.0,19.56,12,0
4.88,11.33,15.23,16,0
4.0,12.2,13.5,12,0
0.0,17.36,15.83,8,0
0.0,15.0,13.95,9,0
0.0,26.76,15.93,10,0
6.46,10.25,25.5,9,0
4.6,16.33,13.0,12,0
4.0,14.88,12.5,9,0
14.0,28.22,26.0,8,0
5.0,34.03,10.67,9,0
3.17,20.4,15.03,15,0
3.5,9.6,10.17,14,0
3.2,9.62,8.67,12,0
4.62,10.08,7.1,15,0
4.6,9.83,7.0,9,0
3.12,7.3,6.5,13,1
3.0,7.14,7.1,18,1
0.0,6.4,6.1,9,1
3.25,6.83,6.75,11,1
5.33,9.47,5.8,12,0
12.5,5.9,6.12,10,0
13.3,7.25,6.38,10,0
3.75,6.0,6.62,13,1
4.68,6.57,6.3,18,0
5.3,4.5,2.75,9,1
5.0,7.79,4.5,9,0
7.2,6.0,9.5,12,0
4.9,4.5,6.67,13,0
4.0,6.6,4.5,15,1
2.88,5.21,4.3,16,1
5.08,6.79,4.67,16,0
5.5,7.14,3.8,13,0
3.5,7.5,6.75,8,1
2.32,7.6,8.67,13,0
3.03,12.0,4.7,12,0
4.8,8.0,5.17,12,0
3.6,9.5,5.0,14,0
4.5,8.0,7.17,11,0
4.1,11.75,6.88,15,0
3.4,9.44,13.7,14,0
3.97,10.26,9.04,14,0
4.1,13.72,8.5,15,0
4.84,14.67,14.4,14,0
4.23,11.5,12.3,15,0
3.72,8.67,7.53,18,1
11.82,10.75,8.26,13,0
3.42,19.25,9.05,14,0
5.3,12.8,15.83,12,0
6.3,16.14,7.25,10,0
3.9,15.1,4.5,12,0
2.0,11.35,7.33,10,0
6.0,12.52,7.7,10,0
4.1,14.2,9.43,14,0
4.9,14.6,9.5,13,0
6.96,11.6,10.7,17,0
5.62,15.55,11.33,15,0
8.7,9.78,7.13,14,0
4.84,10.75,9.32,15,0
4.75,15.42,10.12,14,0
5.08,10.58,10.0,15,0
4.93,11.5,7.75,16,0
4.53,15.35,9.86,15,0
3.83,14.85,7.38,16,0
3.58,14.93,7.5,18,0
3.38,13.02,12.35,15,0
4.44,17.52,18.4,12,0
5.24,13.2,10.1,12,0
7.33,13.28,11.93,14,0
5.63,24.9,15.05,11,0
6.08,13.85,7.58,18,0
5.36,13.96,7.13,15,0
5.38,16.15,4.75,12,0
5.24,11.15,9.02,17,0
7.5,9.76,8.67,12,0
6.0,6.6,8.1,12,0
4.5,11.76,5.5,13,0
3.38,14.4,12.5,12,0
4.4,11.71,0.0,10,0
4.0,14.59,4.0,10,0
4.0,9.5,0.0,7,0
3.5,10.39,5.75,10,0
3.5,10.92,15.0,10,0
4.12,12.23,0.0,10,0
3.4,12.38,18.0,10,0
3.9,11.16,0.0,10,0
3.88,13.12,7.0,11,0
3.62,14.06,8.0,10,0
3.5,13.3,7.0,7,0
0.0,11.34,0.0,7,0
3.62,12.5,0.0,11,0
5.67,18.48,6.5,11,0
10.0,16.98,10.68,11,0
8.1,9.83,14.0,9,0
11.1,10.78,10.5,10,0
25.5,10.67,14.9,7,0
8.0,9.17,8.25,11,0
6.17,11.5,9.83,8,0
17.5,11.1,0.0,8,0
7.0,10.06,9.0,14,0
14.62,11.3,12.5,14,0
14.02,9.25,11.75,12,0
12.53,10.6,13.33,14,0
6.5,9.58,12.75,10,0
6.12,14.53,9.33,11,0
11.1,9.09,12.3,16,0
6.76,13.88,10.62,13,0
5.25,11.88,14.75,14,0
4.42,12.75,10.12,14,0
7.8,8.93,16.28,13,0
11.5,17.12,8.5,12,0
8.88,16.9,11.0,11,0
6.6,8.62,9.0,12,0
8.33,13.75,8.78,9,0
7.55,13.12,21.25,8,0
4.25,16.77,7.1,11,0
7.17,15.75,2.5,7,0
7.5,9.25,12.5,8,0
9.5,16.5,12.67,8,0
9.17,8.5,15.0,10,0
4.32,13.0,17.0,13,0
9.05,12.5,14.6,9,0
9.65,14.0,18.21,12,0
10.17,12.25,13.74,10,0
4.5,16.1,21.46,9,0
10.6,21.12,20.83,12,0
5.75,18.87,22.5,13,0
11.5,34.13,12.5,9,0
21.0,23.85,12.82,10,0
2.0,22.32,15.35,10,0
10.0,21.9,15.87,12,0
0.0,21.7,16.25,10,0
6.0,19.74,14.67,9,0
20.6,17.33,22.23,7,0
0.0,10.17,31.04,8,0
4.5,18.68,13.72,10,0
0.0,16.58,9.05,8,0
0.0,17.7,13.2,9,0
0.0,1.0,8.77,8,1
0.0,10.82,14.54,9,0
5.0,18.25,11.2,9,0
0.0,17.65,11.66,9,0
7.8,11.2,25.83,10,0
10.45,10.14,17.96,13,0
2.5,32.65,24.2,12,0
26.58,33.63,20.34,13,0
31.5,21.0,20.17,8,0
6.5,29.42,13.62,11,0
9.3,15.0,8.5,10,0
17.3,24.02,6.0,7,0
6.0,44.56,14.27,9,0
8.18,15.27,2.5,8,0
11.5,11.07,17.8,10,0
0.0,11.68,11.85,12,0
7.32,11.8,7.12,14,0
4.4,16.7,15.63,16,0
8.33,20.95,38.87,13,0
11.28,18.35,23.8,9,0
23.7,12.0,17.0,9,0
17.35,15.5,28.19,11,0
20.53,13.3,14.6,9,0
8.05,15.32,21.95,13,0
10.17,19.2,23.96,17,0
1.9,9.75,6.62,10,0
3.7,9.83,4.12,11,0
3.86,8.42,0.0,8,1
3.66,8.42,10.5,11,0
3.6,1.0,8.0,9,0
3.69,9.0,0.0,11,0
4.33,12.0,8.0,10,0
5.3,4.5,5.0,8,1
2.5,9.76,4.5,7,0
4.04,6.6,5.9,15,1
3.64,6.4,7.9,15,0
5.25,7.5,6.38,11,0
4.32,6.0,5.5,11,1
5.6,4.98,10.53,9,0
7.0,8.04,4.45,10,0
5.24,6.67,6.75,14,0
8.19,7.2,9.0,18,0
4.05,8.62,7.58,14,0
4.7,8.14,9.9,18,0
5.86,8.21,7.52,17,0
5.7,10.67,8.8,11,0
4.3,11.15,14.5,10,0
6.62,11.7,14.03,12,0
4.0,9.82,7.4,13,0
4.4,10.3,8.33,14,0
3.75,8.48,8.0,9,0
4.33,9.5,10.0,10,0
5.33,6.9,0.0,8,0
3.67,11.9,6.0,9,0
3.1,11.0,9.43,7,0
4.12,10.62,0.0,8,0
4.07,7.63,8.0,10,0
6.62,7.77,7.25,10,0
4.05,11.2,3.25,14,0
5.38,8.33,6.94,12,0
5.83,9.22,5.88,12,0
4.03,10.4,5.8,12,0
4.0,9.88,9.6,13,0
3.5,12.02,4.6,14,0
5.33,13.3,8.0,8,0
6.67,10.93,8.84,19,0
12.37,9.25,9.17,10,0
13.6,15.38,9.82,12,0
0.0,14.05,7.53,13,0
11.83,11.83,10.17,12,0
10.0,8.07,6.96,14,0
5.0,9.98,10.45,11,0
7.0,14.03,8.88,11,0
6.33,14.65,8.47,11,0
5.17,14.17,13.5,11,0
6.5,14.69,14.33,11,0
0.0,14.66,13.65,9,0
4.5,11.92,8.5,10,0
5.27,11.75,0.0,8,0
6.33,9.25,9.5,9,0
5.25,11.4,11.83,12,0
5.4,14.25,10.0,12,0
6.0,13.5,9.5,8,0
9.0,10.83,19.0,7,0
4.8,10.67,13.5,9,0
6.1,15.75,10.5,11,0
5.5,17.38,11.0,12,0
9.43,13.5,0.0,9,0
4.6,5.25,7.0,8,0
4.83,8.0,10.0,8,0
4.0,11.67,8.33,12,0
5.5,12.5,16.29,15,0
3.62,9.8,14.67,15,0
3.33,12.0,10.93,11,0
7.4,11.25,20.2,14,0
4.17,11.4,10.92,14,0
4.38,14.17,15.1,15,0
4.5,17.92,12.26,13,0
5.93,11.17,12.33,12,0
5.38,11.5,13.92,14,0
2.6,13.75,12.25,15,0
6.67,13.0,13.4,17,0
7.67,9.5,13.0,15,0
4.64,13.58,13.8,18,0
7.07,10.29,12.43,21,0
6.39,12.86,14.12,18,0
5.4,11.38,7.12,13,0
5.0,14.27,11.75,8,0
6.17,13.62,14.55,14,0
4.67,12.18,17.38,16,0
6.83,13.67,15.3,18,0
6.71,13.0,15.2,15,0
7.0,16.93,16.0,14,0
7.29,14.67,15.5,15,0
4.07,15.97,15.8,14,0
5.21,15.45,15.48,16,0
5.43,15.17,15.03,17,0
6.14,14.4,13.7,17,0
4.79,14.8,13.25,16,0
4.48,17.17,12.4,14,0
4.62,15.0,13.63,12,0
6.55,17.77,12.33,11,0
4.4,14.0,10.25,14,0
3.79,15.75,13.0,13,0
6.7,15.47,18.9,13,0
5.47,14.5,13.7,12,0
6.86,10.17,12.0,12,0
6.14,11.38,11.0,14,0
6.6,10.33,13.33,14,0
6.9,10.38,15.5,12,0
6.6,13.58,13.5,15,0
6.93,17.54,15.25,20,0
6.79,12.62,14.47,19,0
5.57,14.57,16.6,18,0
5.5,15.92,16.33,19,0
6.57,14.97,17.18,19,0
7.8,14.62,11.33,12,0
6.5,16.69,15.55,20,0
6.25,12.58,16.65,16,0
8.4,11.61,15.83,15,0
6.25,13.0,16.0,14,0
6.38,12.75,13.56,13,0
7.21,15.13,16.56,18,0
6.58,16.0,12.12,16,0
7.71,16.96,19.0,17,0
6.07,17.17,18.6,16,0
6.36,17.0,16.67,15,0
5.64,16.33,15.49,20,0
9.3,15.33,17.03,18,0
8.08,13.25,17.42,18,0
10.8,15.2,16.43,13,0
8.5,14.0,20.16,11,0
10.5,16.87,14.65,11,0
9.75,17.01,13.17,12,0
9.67,15.81,14.67,17,0
15.25,17.21,16.13,16,0
2.83,12.25,9.5,8,0
10.0,10.5,7.33,8,0
3.75,10.5,7.7,8,0
4.25,7.0,5.38,7,0
9.38,9.25,5.17,9,0
6.97,11.5,10.33,8,0
10.0,6.5,8.1,9,0
2.0,10.25,6.88,8,0
8.25,0.0,8.0,8,0
8.5,1.5,7.33,9,0
8.5,13.83,8.88,9,0
9.67,10.0,9.38,9,0
6.75,15.0,14.75,9,0
6.5,14.0,10.17,9,0
4.7,10.0,8.17,9,0
1.5,0.0,11.36,8,0
4.33,14.33,14.25,10,0
7.5,15.03,13.5,11,0
0.0,11.38,12.83,10,0
10.0,9.97,14.9,12,0
0.0,16.33,13.17,9,0
0.0,9.0,13.19,7,0
0.0,13.88,8.67,10,0
8.4,15.75,11.85,10,0
1.55,11.62,11.92,12,0
0.0,14.5,9.5,9,0
2.5,8.17,13.0,9,0
0.0,15.38,12.08,10,0
0.0,8.0,12.08,7,0
16.0,13.5,12.3,10,0
14.25,12.33,15.83,8,0
10.0,21.5,13.25,8,0
13.0,10.4,9.38,10,0
7.33,9.83,15.12,11,0
2.43,9.46,13.25,14,0
0.0,11.0,7.05,9,0
4.83,8.5,8.15,12,0
7.0,9.33,9.62,9,0
6.0,7.75,8.08,12,0
16.0,13.5,11.83,13,0
15.5,15.46,16.25,13,0
0.0,18.4,17.1,10,0
10.5,26.0,14.25,8,0
11.5,24.07,11.5,9,0
0.0,24.6,23.46,10,0
23.5,19.0,25.63,9,0
16.0,21.25,18.86,10,0
0.0,25.3,18.86,10,0
1.5,16.25,24.16,10,0
17.0,19.6,12.42,10,0
0.0,20.25,15.38,8,0
8.2,15.75,27.37,8,0
14.1,16.42,21.06,11,0
8.0,10.57,11.28,11,0
9.7,30.6,12.0,9,0
2.5,8.33,9.5,8,0
2.75,8.33,9.0,11,0
3.5,10.4,6.5,11,0
2.7,6.67,0.0,11,1
2.5,8.45,7.5,9,1
5.5,8.5,6.75,10,0
0.0,9.0,10.61,11,0
6.0,8.67,7.0,8,0
0.0,9.61,7.25,9,0
3.0,7.33,14.22,9,0
6.0,7.0,9.32,7,0
3.8,10.8,0.0,8,0
0.0,9.55,11.85,8,0
5.0,9.33,6.57,7,0
4.0,9.33,8.22,10,0
4.0,12.5,8.62,8,0
2.75,12.62,5.73,11,0
5.25,10.43,12.34,11,0
5.58,9.6,13.5,15,0
7.17,6.0,11.5,7,0
6.83,11.13,7.5,8,0
7.0,12.5,13.17,11,0
6.25,10.5,9.38,10,0
7.0,9.0,8.8,10,0
7.5,9.17,10.12,9,0
5.83,11.5,7.12,9,0
7.0,11.38,9.28,12,0
0.0,11.62,9.25,8,0
6.67,10.62,8.8,12,0
13.5,9.38,12.3,9,0
8.0,10.41,9.48,13,0
7.83,11.68,14.65,11,0
8.0,11.82,8.45,9,0
6.0,10.43,9.46,16,0
3.25,11.0,10.38,13,0
2.5,12.56,8.0,9,0
3.25,9.88,12.22,11,0
7.25,13.25,12.67,14,0
3.4,10.95,13.83,12,0
8.0,11.33,11.92,11,0
6.75,11.5,12.17,12,0
8.0,13.5,9.5,8,0
8.0,12.72,9.5,9,0
5.5,15.2,10.67,10,0
8.0,11.5,8.17,10,0
5.75,15.8,9.25,9,0
5.12,15.88,14.47,11,0
3.62,13.97,14.8,13,0
2.5,10.38,16.62,10,0
11.83,11.03,12.5,8,0
2.92,7.0,9.83,9,0
3.02,10.53,0.0,8,0
4.38,7.25,0.0,8,0
6.1,7.75,9.0,9,0
7.25,5.8,4.75,8,0
6.22,7.0,2.0,8,0
5.42,13.3,0.0,7,0
4.8,6.83,7.7,11,0
10.0,11.05,11.5,8,0
7.83,11.38,0.0,7,0
4.8,13.5,11.8,11,0
8.33,11.17,5.38,13,0
5.25,11.33,4.83,10,0
6.75,10.25,10.33,11,0
7.1,11.0,0.0,9,0
6.2,4.75,3.3,10,0
5.0,11.25,0.0,7,0
5.67,23.75,7.0,9,0
7.17,14.75,0.0,8,0
6.4,11.5,20.5,9,0
6.77,0.0,7.5,9,0
8.0,11.12,0.0,10,0
7.67,12.5,15.0,9,0
4.79,13.0,0.0,8,0
8.2,10.6,14.0,10,0
7.17,11.0,3.0,9,0
6.86,0.0,9.9,8,0
4.75,12.27,12.8,8,0
8.78,11.72,8.0,12,0
8.86,11.96,9.37,13,0
5.64,15.67,10.25,10,0
6.3,11.32,0.0,7,0
4.45,10.65,5.65,8,0
5.86,8.75,0.0,7,0
6.5,13.42,0.0,8,0
8.57,9.25,0.0,9,0
6.7,14.67,24.0,8,0
8.5,14.5,0.0,7,0
8.17,10.83,16.04,7,0
5.65,5.25,9.0,9,0
6.36,9.0,24.5,10,0
5.64,10.38,0.0,11,0
7.06,8.5,0.0,11,0
5.76,8.0,0.0,8,0
5.58,0.0,7.5,8,0
4.85,12.57,12.23,13,0
5.96,14.35,15.83,12,0
6.21,10.7,11.53,13,0
7.21,11.62,14.35,13,0
7.71,10.68,16.5,13,0
6.5,20.65,3.0,10,0
6.1,11.4,7.7,10,0
9.13,13.8,0.0,11,0
8.83,22.2,14.63,9,0
8.03,0.0,0.0,7,0
6.87,22.2,42.5,9,0
5.58,10.72,10.9,14,0
3.75,27.93,27.23,10,0
8.21,17.4,14.5,14,0
5.5,15.16,20.12,15,0
9.0,17.77,21.38,12,0
9.0,17.18,12.65,14,0
12.58,8.18,0.0,11,0
6.32,14.79,15.07,14,0
6.47,24.75,0.0,13,0
6.24,12.71,17.5,12,0
6.0,16.93,12.5,12,0
5.42,15.64,0.0,10,0
7.0,18.34,0.0,11,0
5.33,15.87,0.0,10,0
4.92,19.93,6.25,12,0
7.05,22.33,0.0,11,0
6.83,23.52,0.0,9,0
6.8,23.87,12.9,7,0
13.5,14.39,0.0,8,0
0.0,16.23,9.4,8,0
0.0,17.03,12.0,8,0
6.85,17.9,0.0,10,0
5.8,19.7,9.5,7,0
6.75,15.82,14.5,10,0
6.5,21.8,0.0,8,0
13.5,15.23,5.67,12,0
9.88,16.38,3.67,13,0
10.3,28.27,25.13,11,0
8.88,7.0,2.0,8,0
3.17,6.33,1.5,8,1
4.33,9.75,5.93,11,0
4.56,8.17,7.7,14,0
8.6,20.5,6.5,12,0
3.82,6.0,5.63,11,1
5.93,7.75,7.03,15,0
3.71,8.5,6.53,15,1
3.07,6.0,7.0,9,1
2.43,10.0,0.0,8,1
4.25,9.33,5.33,15,0
3.75,9.1,9.94,11,0
0.0,10.17,9.32,8,0
0.0,9.0,4.25,7,0
3.8,8.62,7.0,8,1
4.0,7.5,6.17,10,1
4.33,6.88,5.6,12,0
2.6,6.5,8.57,16,1
3.25,4.5,7.6,13,0
2.25,7.12,8.5,12,0
2.5,8.5,6.88,13,1
2.79,9.35,6.5,14,0
4.0,9.17,6.0,9,0
4.18,4.5,6.37,10,0
2.14,5.2,7.77,15,1
3.77,6.67,6.77,11,1
1.81,6.91,8.04,19,0
1.84,6.7,5.6,15,1
1.76,6.8,7.14,19,1
4.81,7.83,5.04,20,0
2.64,7.05,9.33,19,0
1.96,8.5,7.58,16,0
2.6,8.3,7.5,16,1
2.63,9.33,7.64,17,0
4.33,10.33,9.87,13,0
2.01,7.0,6.5,18,1
2.1,7.64,6.23,20,1
2.0,7.13,6.66,19,1
3.91,6.9,11.1,12,0
2.44,7.23,0.0,11,1
2.8,9.75,0.0,9,1
3.86,7.65,8.7,11,0
2.66,8.03,8.46,16,0
2.3,7.3,7.02,16,1
2.33,7.68,8.21,19,0
3.08,20.05,7.15,14,0
7.95,36.2,28.5,7,0
3.75,5.38,19.5,7,0
0.0,5.75,4.67,7,0
5.0,5.0,8.0,9,0
0.0,5.5,6.5,11,1
0.0,8.8,7.9,8,0
3.83,8.7,3.0,9,1
5.0,10.2,9.5,9,0
4.75,7.71,0.0,9,0
0.0,7.5,10.1,8,0
6.03,10.08,0.0,9,0
0.0,7.75,8.17,8,0
6.12,6.0,12.5,7,0
5.1,8.8,7.0,11,0
7.4,3.6,9.05,9,0
0.0,5.39,13.57,11,0
5.5,10.2,12.0,10,0
17.85,7.17,9.67,11,0
6.12,11.67,9.0,8,0
8.0,6.97,7.75,11,0
11.93,8.83,8.4,10,0
9.57,13.4,7.8,11,0
5.5,10.25,7.12,13,0
8.15,17.0,14.25,10,0
12.0,9.5,9.85,11,0
8.6,9.5,7.12,13,0
9.7,11.8,9.0,7,0
3.0,9.67,10.5,8,0
6.25,10.75,9.15,10,0
5.88,16.33,10.67,13,0
9.57,19.0,18.7,11,0
6.1,11.22,14.5,12,0
11.9,10.7,15.95,10,0
10.0,9.99,0.0,8,0
9.45,12.5,10.9,12,0
3.5,9.5,10.27,8,0
0.0,20.38,18.5,10,0
0.0,11.49,7.58,13,0
8.6,7.38,7.8,12,0
5.5,7.03,12.77,10,0
4.4,7.03,9.5,12,0
0.0,9.9,10.83,9,0
5.9,12.7,11.65,9,0
0.0,14.8,9.8,9,0
9.0,10.6,15.6,8,0
4.83,19.5,7.0,9,0
10.45,18.13,7.33,11,0
13.7,19.5,11.36,9,0
18.5,19.1,15.7,11,0
0.0,23.18,16.5,9,0
4.0,1.2,7.4,9,1
2.5,9.93,4.0,7,0
3.5,9.0,1.83,8,0
5.5,7.4,1.7,7,0
4.0,8.6,6.5,7,0
4.12,7.87,4.6,10,0
5.0,8.67,7.0,8,0
5.33,11.3,4.0,12,0
6.2,10.2,5.86,14,0
5.5,13.2,6.92,15,0
5.77,11.48,18.5,12,0
6.79,8.55,11.0,14,0
6.07,11.33,7.0,12,0
4.1,9.86,5.95,14,0
5.33,11.5,3.5,13,0
4.4,9.9,5.33,14,0
6.38,12.1,4.67,12,0
3.62,5.33,3.2,9,1
3.9,9.79,8.5,14,0
4.73,12.0,3.0,10,0
8.5,9.7,7.86,16,0
4.6,12.83,7.67,17,0
6.25,10.17,5.97,19,0
4.79,10.08,7.93,20,0
5.25,13.4,6.83,12,0
7.0,10.7,10.13,15,0
8.07,10.5,10.7,14,0
4.29,10.08,6.33,16,0
5.17,7.7,0.0,11,0
5.75,10.0,6.33,17,0
5.0,9.33,3.25,12,0
4.8,11.67,9.4,16,0
4.36,9.92,6.81,15,0
5.0,11.4,3.0,12,0
4.36,11.33,9.7,17,0
6.0,10.27,7.33,13,0
6.5,11.33,8.8,18,0
4.83,11.86,9.18,16,0
7.5,9.96,7.03,19,0
4.5,12.63,10.88,17,0
5.0,10.83,7.74,20,0
5.59,11.44,7.44,20,0
5.5,10.23,9.76,14,0
11.33,18.75,11.72,12,0
10.83,12.16,4.53,12,0
4.25,8.25,9.0,9,0
3.5,9.02,8.5,10,0
3.83,10.2,13.5,8,0
4.5,16.83,16.83,7,0
3.97,8.0,10.83,8,0
0.0,8.88,12.0,8,0
3.0,21.4,13.2,9,0
12.0,12.88,11.5,8,0
0.0,16.0,14.5,9,0
0.0,18.38,12.0,7,0
0.0,12.4,13.83,8,0
2.9,14.36,17.95,11,0
0.0,10.45,7.5,8,0
4.4,10.7,10.4,9,0
5.47,10.83,15.07,11,0
3.3,14.67,16.15,9,0
0.0,13.8,0.0,7,0
3.6,13.07,9.95,9,0
4.58,13.58,16.1,15,0
0.0,16.66,13.0,9,0
8.0,17.42,12.33,9,0
0.0,15.57,18.2,8,0
0.0,16.11,8.25,9,0
0.0,18.09,19.77,10,0
7.0,12.5,15.5,8,0
7.0,16.55,14.0,10,0
13.75,9.46,13.0,8,0
0.0,15.59,2.0,10,0
4.0,14.25,14.4,10,0
7.0,14.81,11.0,7,0
0.0,11.33,13.0,8,0
15.67,11.45,11.8,8,0
5.83,14.9,3.0,9,0
5.67,10.0,3.0,8,0
5.62,11.88,12.5,11,0
5.42,13.52,10.5,11,0
6.27,10.71,0.0,14,0
6.35,9.0,8.5,16,0
6.96,8.2,12.5,11,0
5.07,11.8,10.5,10,0
6.76,10.7,5.5,12,0
6.52,15.42,12.54,16,0
8.37,8.4,6.5,10,0
6.22,12.44,7.63,13,0
5.97,10.0,10.7,9,0
0.0,10.1,5.15,7,0
0.0,10.2,6.9,10,0
6.95,13.0,6.4,15,0
6.23,12.5,7.93,12,0
5.8,10.97,9.2,14,0
6.55,14.8,8.5,12,0
5.94,13.03,4.75,13,0
5.85,10.0,9.63,11,0
6.4,13.86,7.75,10,0
5.13,9.29,10.6,14,0
6.1,11.7,6.5,11,0
4.0,11.71,6.5,10,0
6.2,10.67,12.0,8,0
5.32,13.74,14.9,15,0
3.0,12.36,11.83,11,0
3.5,9.12,4.75,7,0
6.5,8.25,12.5,9,0
0.0,11.08,11.52,10,0
6.5,9.57,8.62,8,0
4.75,8.17,6.5,9,0
6.1,10.8,8.23,13,0
5.3,10.0,9.33,9,0
6.13,10.67,17.33,9,0
6.2,11.07,12.0,11,0
4.73,9.25,10.12,11,0
5.22,11.18,0.0,11,0
6.7,10.83,3.5,9,0
6.5,12.5,7.38,11,0
9.3,18.9,10.0,7,0
0.0,11.17,8.82,7,0
6.6,17.05,9.5,8,0
6.2,11.07,0.0,8,0
0.0,14.85,4.85,8,0
6.7,13.6,0.0,8,0
6.7,12.36,4.25,12,0
0.0,12.36,4.17,10,0
0.0,12.21,3.5,8,0
7.2,15.5,0.0,8,0
6.55,12.67,14.0,10,0
5.1,16.2,1.0,10,0
4.92,11.42,8.0,15,0
6.15,8.67,4.0,9,0
5.0,11.25,8.5,7,0
5.5,0.0,7.25,8,0
6.83,10.0,7.62,9,0
5.5,8.0,7.33,8,0
6.88,10.88,6.85,12,0
6.2,9.9,7.77,13,0
6.4,11.0,4.33,9,0
7.2,0.0,11.5,7,0
9.0,9.0,13.53,10,0
9.71,0.0,11.0,8,0
8.33,10.0,8.63,11,0
11.83,17.6,13.3,11,0
8.17,12.0,11.9,15,0
10.3,17.0,6.74,12,0
9.14,11.38,16.57,14,0
9.33,12.38,5.97,13,0
7.5,11.62,11.31,18,0
10.0,13.83,12.1,14,0
9.93,13.25,12.33,14,0
12.92,11.5,12.6,12,0
8.64,11.5,12.24,14,0
8.75,11.25,17.35,12,0
10.64,12.0,8.47,14,0
10.93,11.0,11.74,15,0
8.64,13.0,13.5,14,0
8.71,13.5,9.73,17,0
9.3,12.67,8.47,12,0
6.6,24.5,10.93,16,0
8.75,11.57,15.37,20,0
10.26,14.29,11.69,21,0
8.93,15.14,19.87,20,0
9.29,12.29,12.86,21,0
10.14,13.07,14.21,21,0
9.64,15.41,14.83,21,0
8.58,12.0,13.67,17,0
10.5,13.57,13.64,21,0
8.23,11.42,9.43,20,0
9.09,11.29,10.79,21,0
6.89,14.27,13.93,21,0
7.53,14.37,14.07,21,0
7.8,12.14,15.07,21,0
8.54,12.5,11.8,15,0
8.8,12.75,11.21,16,0
7.39,12.5,12.29,16,0
9.2,13.0,11.83,14,0
6.64,11.12,13.7,16,0
6.35,11.3,14.6,16,0
7.26,10.43,13.67,20,0
7.73,12.12,10.88,14,0
9.3,17.1,14.7,17,0
4.5,22.5,28.5,12,0
8.33,7.5,4.5,7,0
8.04,12.5,9.6,10,0
11.59,10.75,0.0,9,0
8.54,13.05,0.0,9,0
8.87,27.9,11.5,9,0
9.52,13.44,7.62,15,0
8.7,12.5,0.0,10,0
9.15,10.02,0.0,11,0
9.72,9.17,14.15,9,0
3.62,7.0,8.5,7,0
3.33,11.83,8.5,7,0
8.18,17.0,7.5,7,0
6.23,12.17,9.0,9,0
5.57,8.0,11.5,8,0
5.0,11.25,8.0,8,0
6.47,13.68,11.0,11,0
6.41,10.6,10.67,15,0
7.25,11.75,8.5,13,0
4.88,12.37,11.75,12,0
9.12,11.0,12.68,13,0
5.5,10.0,8.5,9,0
6.38,10.92,10.17,13,0
5.6,13.47,11.75,15,0
5.96,11.5,12.5,12,0
5.84,7.8,13.6,9,0
5.43,14.4,12.33,13,0
5.07,12.42,15.4,13,0
5.25,12.47,9.59,15,0
5.17,12.45,11.5,12,0
5.55,12.0,15.43,10,0
4.67,12.78,13.25,11,0
4.58,13.85,14.1,13,0
5.28,13.11,13.65,17,0
4.67,10.9,8.83,15,0
4.93,11.32,10.5,12,0
6.17,14.37,13.17,18,0
6.14,14.33,13.83,16,0
6.5,10.0,13.22,12,0
5.25,14.07,12.66,15,0
5.07,14.83,16.12,14,0
4.7,15.62,11.0,13,0
6.4,12.5,13.78,14,0
4.78,13.56,21.0,16,0
4.83,12.0,14.9,12,0
6.5,12.6,15.66,16,0
5.92,12.59,17.4,15,0
4.67,12.09,13.9,12,0
6.17,13.55,11.25,17,0
5.58,13.42,17.36,17,0
6.0,13.95,19.4,17,0
5.21,15.9,18.9,14,0
3.5,12.33,16.7,19,0
5.5,12.72,17.43,15,0
10.6,13.72,31.22,11,0
9.38,24.43,28.3,8,0
4.0,26.14,20.0,9,0
9.25,27.77,9.25,9,0
10.0,16.25,11.5,11,0
5.0,10.75,7.0,8,0
2.29,13.75,8.67,19,0
1.9,10.6,8.8,15,0
7.8,10.71,11.42,17,0
4.2,13.5,8.47,19,0
5.15,7.5,10.5,11,0
0.0,12.5,10.69,9,0
0.0,9.19,12.01,14,0
0.0,11.93,13.71,14,0
0.0,12.25,9.76,13,0
0.0,13.67,15.8,12,0
0.0,12.14,11.4,14,0
0.0,11.67,11.9,11,0
0.0,10.5,12.63,13,0
0.0,12.64,12.0,14,0
0.0,11.29,10.67,13,0
0.0,10.25,13.1,11,0
0.0,11.21,9.62,13,0
0.5,9.3,10.56,14,0
0.0,9.03,9.07,14,0
0.0,10.36,9.73,14,0
0.0,10.29,9.0,12,0
3.6,12.5,11.36,15,0
0.0,8.38,10.75,10,0
0.0,9.5,15.3,9,0
0.0,11.29,12.75,13,0
0.0,10.8,11.87,12,0
0.0,10.29,11.75,11,0
0.0,14.67,13.37,13,0
0.0,12.29,12.2,12,0
0.0,11.17,10.09,13,0
3.7,10.93,9.62,15,0
